booking_id,guest_id,hotel_id,booking_date,room_type_requested,booking_channel,nights_booked,total_amount
B02425,G0050,H013,02-01-2026,Standard,Mobile App,5,13262.73
B02426,G0280,H003,27-01-2025,Standard,Walk-in,2,7907.37
B02427,G0001,H011,08-08-2026,Deluxe,Mobile App,1,4315.85
B02428,G0146,H016,18-02-2024,Standard,Travel Agent,4,11620.93
B02429,G0188,H007,21-05-2024,Standard,Mobile App,14,45289.16
B02430,G0017,H004,23-11-2025,Standard,Website,4,10127.32
B02431,G0348,H025,05-05-2026,Standard,Website,2,7294.54
B02432,G0088,H024,03-12-2024,Deluxe,Mobile App,1,3800.52
B02433,G0116,H002,06-12-2025,Standard,Phone,3,8446.37
B02434,G0116,H003,04-04-2024,Standard,Mobile App,7,25983.54
B02435,G0090,H023,29-03-2024,Standard,Walk-in,14,37483
B02436,G0001,H001,15-10-2024,Suite,Mobile App,1,7901.47
B02437,G0270,H009,28-04-2026,Suite,Mobile App,3,27655.09
B02438,G0346,H018,02-03-2026,Suite,Mobile App,3,21904.88
B02439,G0087,H013,24-05-2024,Deluxe,Mobile App,3,11841.81
B02440,G0250,H015,13-09-2025,Suite,Mobile App,3,31808.93
B02441,G0273,H021,16-06-2025,Deluxe,Mobile App,14,73901.1
B02442,G0316,H020,11-05-2025,Standard,Website,5,14100.64
B02443,G0147,H015,06-01-2025,Suite,Mobile App,7,64677.22
B02444,G0116,H008,31-08-2025,Standard,Phone,1,3701.45
B02445,G0122,H012,21-02-2026,Deluxe,Phone,3,13101.06
B02446,G0265,H006,12-06-2026,Standard,Website,1,3679.65
B02447,G0299,H005,22-06-2026,Executive,Travel Agent,2,14551.16
B02448,G0069,H015,30-04-2024,Deluxe,Website,1,6208.88
B02449,G0134,H010,14-05-2025,Standard,Website,1,3421.14
B02450,G0325,H021,27-03-2026,Deluxe,Website,3,15582.48
B02451,G0295,H014,12-06-2024,Standard,Website,3,10104.11
B02452,G0350,H019,08-06-2025,Standard,Website,4,15184.2
B02453,G0277,H024,01-01-2025,Deluxe,Website,1,4644.47
B02454,G0136,H022,20-12-2024,Standard,Mobile App,5,18654.25
B02455,G0221,H017,09-03-2026,Standard,Walk-in,1,4231.23
B02456,G0248,H016,10-01-2025,Suite,Travel Agent,1,8126.84
B02457,G0029,H021,05-03-2024,Standard,Phone,7,23185.87
B02458,G0199,H015,24-02-2024,Standard,Walk-in,2,8500.44
B02459,G0265,H017,30-06-2024,Standard,Mobile App,2,8227.41
B02460,G0065,H009,17-03-2026,Standard,Website,3,12981.43
B02461,G0286,H017,16-04-2026,Standard,Travel Agent,4,14624.13
B02462,G0216,H014,19-05-2024,Standard,Phone,3,11228.39
B02463,G0344,H012,01-03-2026,Standard,Website,4,12720.32
B02464,G0015,H023,19-05-2026,Suite,Website,1,7447.13
B02465,G0103,H020,26-01-2026,Standard,Mobile App,5,16033.69
B02466,G0226,H003,21-02-2026,Standard,Mobile App,4,13874.9
B02467,G0115,H008,01-12-2025,Executive,Walk-in,2,15649.69
B02468,G0265,H007,19-05-2024,Standard,Mobile App,5,17319.77
B02469,G0279,H001,27-11-2025,Standard,Mobile App,7,21706.89
B02470,G0036,H003,14-07-2026,Suite,Mobile App,2,21988.02
B02471,G0186,H008,27-10-2025,Suite,Website,3,27003.51
B02472,G0183,H018,31-05-2026,Deluxe,Walk-in,2,7836.16
B02473,G0133,H009,20-09-2024,Executive,Travel Agent,2,17677.43
B02474,G0339,H024,01-10-2025,Deluxe,Website,3,13875.04
B02475,G0304,H018,10-04-2026,Standard,Walk-in,4,10278.03
B02476,G0264,H011,21-09-2024,Standard,Mobile App,3,8842.63
B02477,G0265,H022,15-08-2024,Standard,Mobile App,2,8702.84
B02478,G0163,H024,13-03-2026,Standard,Website,4,12386.8
B02479,G0335,H005,11-12-2024,Standard,Website,5,18911.33
B02480,G0263,H002,25-04-2025,Deluxe,Mobile App,3,12029.94
B02481,G0270,H010,15-05-2025,Executive,Mobile App,3,24254.34
B02482,G0316,H008,21-11-2024,Standard,Phone,7,26418.23
B02483,G0105,H013,16-04-2026,Executive,Mobile App,2,10959.22
B02484,G0295,H015,07-05-2026,Executive,Travel Agent,2,16519.86
B02485,G0073,H012,09-12-2024,Standard,Phone,1,2915.2
B02486,G0124,H001,16-01-2026,Deluxe,Mobile App,2,9167.89
B02487,G0123,H002,19-04-2024,Deluxe,Travel Agent,4,17917.55
B02488,G0350,H004,06-09-2025,Suite,Website,1,6937.72
B02489,G0316,H017,08-03-2026,Executive,Website,14,103361.4
B02490,G0265,H010,02-12-2024,Deluxe,Mobile App,2,10622.54
B02491,G0269,H006,30-06-2024,Deluxe,Mobile App,3,16798.53
B02492,G0204,H009,18-11-2024,Deluxe,Website,1,5141.73
B02493,G0343,H022,17-05-2026,Standard,Mobile App,2,8365.96
B02494,G0180,H012,06-04-2026,Suite,Website,1,7533.15
B02495,G0136,H023,11-04-2026,Executive,Website,1,5721.9
B02496,G0062,H006,06-01-2026,Executive,Website,4,30347.61
B02497,G0287,H009,07-04-2026,Standard,Walk-in,2,7688.47
B02498,G0271,H016,14-02-2024,Standard,Mobile App,1,2610.39
B02499,G0136,H018,01-09-2025,Standard,Mobile App,4,11967.4
B02500,G0011,H001,21-10-2025,Executive,Travel Agent,5,27361.08
B02501,G0311,H010,06-02-2025,Executive,Mobile App,10,77399.65
B02502,G0005,H007,16-07-2025,Deluxe,Mobile App,1,4891.83
B02503,G0265,H007,02-02-2024,Standard,Mobile App,4,14406.49
B02504,G0348,H003,06-03-2024,Deluxe,Mobile App,7,45535.9
B02505,G0152,H011,31-10-2025,Suite,Mobile App,1,7772.71
B02506,G0092,H025,20-12-2024,Suite,Walk-in,4,34873.14
B02507,G0265,H012,16-02-2024,Standard,Website,2,5721.65
B02508,G0300,H001,14-08-2025,Deluxe,Mobile App,2,9479.42
B02509,G0199,H018,24-04-2026,Standard,Mobile App,4,11417
B02510,G0346,H025,15-02-2024,Deluxe,Website,3,14373.85
B02511,G0015,H005,28-06-2026,Deluxe,Phone,3,15500.92
B02512,G0181,H010,22-10-2024,Deluxe,Phone,2,9478.42
B02513,G0265,H013,03-01-2024,Deluxe,Mobile App,5,19725.17
B02514,G0316,H001,01-12-2024,Standard,Mobile App,5,12855.07
B02515,G0068,H013,05-08-2024,Standard,Website,2,5440.22
B02516,G0292,H018,29-04-2026,Standard,Mobile App,3,8949.13
B02517,G0199,H023,09-08-2025,Suite,Website,2,14741.36
B02518,G0139,H003,07-04-2024,Standard,Travel Agent,3,12118.44
B02519,G0052,H014,02-07-2026,Suite,Website,2,18749.64
B02520,G0317,H018,17-04-2026,Executive,Mobile App,2,11254.4
B02521,G0060,H004,13-07-2026,Standard,Mobile App,1,2615.26
B02522,G0117,H001,07-08-2026,Standard,Travel Agent,10,31664.71
B02523,G0115,H011,07-03-2026,Suite,Phone,3,25773.87
B02524,G0320,H011,07-11-2025,Suite,Walk-in,1,7862.66
B02525,G0254,H025,28-06-2026,Standard,Website,1,3760.99
B02526,G0289,H014,16-11-2024,Deluxe,Walk-in,4,22226.39
B02527,G0100,H015,24-05-2024,Standard,Mobile App,1,3866.97
B02528,G0236,H001,20-09-2025,Deluxe,Website,7,27301.83
B02529,G0211,H012,30-07-2026,Suite,Website,4,27045.89
B02530,G0307,H014,16-09-2025,Deluxe,Website,3,15641.12
B02531,G0326,H006,09-03-2026,Standard,Walk-in,3,9229.29
B02532,G0005,H016,29-04-2026,Deluxe,Travel Agent,3,12706.26
B02533,G0255,H004,02-03-2026,Deluxe,Website,2,8715.5
B02534,G0015,H024,23-10-2024,Deluxe,Website,4,18019.12
B02535,G0199,H006,26-04-2025,Deluxe,Website,3,13546.45
B02536,G0113,H025,12-01-2026,Executive,Website,2,14637.82
B02537,G0117,H023,07-04-2026,Deluxe,Website,3,12522.63
B02538,G0127,H017,07-06-2024,Executive,Mobile App,1,8382.49
B02539,G0234,H010,13-07-2025,Suite,Travel Agent,14,115787.71
B02540,G0123,H025,09-01-2026,Deluxe,Website,1,4725.24
B02541,G0270,H018,28-06-2025,Standard,Phone,10,26146.89
B02542,G0141,H002,08-06-2024,Standard,Website,3,8145.4
B02543,G0025,H024,04-08-2024,Standard,Travel Agent,3,7790.38
B02544,G0286,H012,07-03-2025,Deluxe,Travel Agent,4,17947.13
B02545,G0112,H021,23-01-2026,Deluxe,Website,3,17018.94
B02546,G0150,H023,09-06-2025,Deluxe,Website,1,4532.79
B02547,G0259,H012,24-05-2025,Suite,Website,5,36034.68
B02548,G0122,H007,05-01-2026,Standard,Travel Agent,1,3050.86
B02549,G0019,H002,24-02-2026,Standard,Mobile App,1,3209.05
B02550,G0136,H012,28-02-2024,Deluxe,Mobile App,7,29693.78
B02551,G0342,H012,15-04-2025,Standard,Mobile App,3,8030.91
B02552,G0241,H003,25-02-2026,Deluxe,Travel Agent,14,73763.66
B02553,G0253,H022,30-11-2025,Executive,Website,2,18217.97
B02554,G0239,H006,11-02-2024,Deluxe,Phone,1,5630.16
B02555,G0074,H009,30-01-2024,Standard,Phone,3,11069.59
B02556,G0146,H013,26-09-2025,Standard,Website,1,3128.04
B02557,G0276,H014,03-12-2025,Deluxe,Mobile App,2,10301.49
B02558,G0035,H014,19-02-2026,Suite,Walk-in,2,19262.66
B02559,G0107,H002,01-07-2026,Standard,Travel Agent,7,18052.15
B02560,G0106,H013,08-06-2025,Standard,Website,3,9195.49
B02561,G0150,H010,17-05-2025,Deluxe,Mobile App,2,11348.49
B02562,G0350,H010,02-12-2025,Deluxe,Website,2,9953.71
B02563,G0025,H010,09-01-2024,Deluxe,Mobile App,2,9241.64
B02564,G0188,H013,21-06-2024,Standard,Walk-in,1,2726.86
B02565,G0068,H009,30-05-2024,Standard,Mobile App,1,4216.17
B02566,G0348,H021,17-12-2024,Deluxe,Website,4,18344.2
B02567,G0040,H017,11-06-2025,Deluxe,Phone,3,17534.38
B02568,G0140,H022,31-08-2025,Deluxe,Travel Agent,7,37460.2
B02569,G0271,H024,02-09-2024,Standard,Walk-in,1,2940.55
B02570,G0265,H013,30-11-2025,Standard,Website,2,5375.19
B02571,G0147,H024,17-05-2024,Executive,Phone,7,48028.14
B02572,G0124,H012,10-07-2024,Deluxe,Mobile App,2,8075.6
B02573,G0139,H002,26-07-2024,Suite,Website,1,8314.6
B02574,G0103,H017,16-07-2026,Deluxe,Website,14,77310.59
B02575,G0078,H015,03-06-2026,Suite,Mobile App,4,43606.42
B02576,G0176,H011,10-05-2026,Suite,Mobile App,4,32404.14
B02577,G0103,H024,04-04-2026,Suite,Walk-in,3,25576.82
B02578,G0113,H008,02-04-2026,Standard,Mobile App,14,44762.56
B02579,G0245,H024,30-01-2025,Deluxe,Mobile App,10,38467.61
B02580,G0346,H009,01-08-2024,Standard,Website,2,6896.53
B02581,G0227,H001,15-12-2025,Deluxe,Phone,7,33200.43
B02582,G0029,H017,09-11-2024,Standard,Website,4,15978.16
B02583,G0029,H012,26-11-2024,Deluxe,Mobile App,5,19854.05
B02584,G0344,H008,23-05-2026,Standard,Walk-in,2,6343.01
B02585,G0115,H004,20-07-2026,Standard,Mobile App,7,19040.98
B02586,G0031,H009,14-11-2025,Deluxe,Mobile App,2,12844.18
B02587,G0226,H014,16-07-2026,Suite,Website,2,17297.09
B02588,G0235,H002,11-07-2026,Deluxe,Mobile App,3,12782.38
B02589,G0242,H022,16-04-2024,Executive,Website,3,26504.93
B02590,G0103,H017,01-06-2026,Suite,Walk-in,1,9486.63
B02591,G0008,H024,12-01-2025,Deluxe,Website,7,28524.26
B02592,G0346,H007,09-06-2024,Standard,Phone,2,7427.82
B02593,G0101,H017,19-03-2025,Suite,Website,5,54193.71
B02594,G0256,H002,31-07-2026,Standard,Website,10,31287.86
B02595,G0265,H022,15-04-2026,Standard,Mobile App,4,17041.99
B02596,G0231,H005,20-04-2026,Standard,Mobile App,2,6900.91
B02597,G0118,H022,21-05-2026,Standard,Website,2,7066.65
B02598,G0104,H002,21-07-2026,Deluxe,Website,4,18061.12
B02599,G0225,H005,14-04-2026,Suite,Phone,1,10017.25
B02600,G0317,H011,22-10-2025,Deluxe,Travel Agent,1,3806.58
B02601,G0343,H016,26-05-2026,Suite,Website,1,7329.73
B02602,G0037,H015,20-11-2025,Deluxe,Phone,1,5178.6
B02603,G0059,H008,04-11-2024,Executive,Travel Agent,1,7997.7
B02604,G0342,H013,20-02-2026,Deluxe,Mobile App,1,4823.13
B02605,G0271,H002,19-07-2026,Standard,Website,3,8297.24
B02606,G0321,H017,06-06-2024,Suite,Website,4,42849.52
B02607,G0075,H019,09-07-2024,Deluxe,Walk-in,4,19546.31
B02608,G0219,H012,20-07-2026,Executive,Mobile App,7,44722.38
B02609,G0265,H008,06-08-2024,Standard,Website,4,14586.11
B02610,G0258,H023,20-08-2024,Deluxe,Walk-in,3,11889.06
B02611,G0142,H012,21-10-2024,Suite,Travel Agent,5,41078.55
B02612,G0008,H012,15-08-2024,Standard,Website,2,5750.19
B02613,G0216,H016,05-02-2024,Standard,Walk-in,3,8524.14
B02614,G0101,H006,07-06-2025,Standard,Mobile App,10,36050.7
B02615,G0155,H007,23-09-2025,Standard,Website,3,9307.3
B02616,G0345,H012,12-04-2024,Deluxe,Phone,14,56187.24
B02617,G0139,H022,25-07-2025,Deluxe,Phone,4,26067.61
B02618,G0312,H022,27-11-2025,Suite,Mobile App,7,77862.5
B02619,G0072,H009,30-06-2025,Suite,Mobile App,2,22204.13
B02620,G0254,H005,04-11-2025,Standard,Phone,1,3544.24
B02621,G0350,H005,05-06-2024,Executive,Walk-in,3,22486.47
B02622,G0035,H009,03-12-2025,Executive,Website,14,127322.32
B02623,G0002,H005,02-08-2025,Deluxe,Travel Agent,4,22104.91
B02624,G0150,H024,28-02-2025,Executive,Mobile App,2,13263.16
B02625,G0031,H011,24-09-2025,Standard,Travel Agent,7,18826.99
B02626,G0276,H008,06-06-2026,Standard,Mobile App,3,9593.72
B02627,G0329,H016,01-12-2025,Standard,Walk-in,1,2988.3
B02628,G0151,H018,22-08-2024,Executive,Travel Agent,3,17657.81
B02629,G0101,H022,14-01-2024,Standard,Travel Agent,1,4056.57
B02630,G0151,H010,04-06-2025,Deluxe,Website,5,25235.5
B02631,G0268,H013,09-01-2025,Standard,Travel Agent,4,10206.09
B02632,G0003,H009,10-10-2025,Deluxe,Travel Agent,7,42579.84
B02633,G0220,H003,12-01-2025,Standard,Travel Agent,1,3966.25
B02634,G0233,H022,29-07-2026,Standard,Mobile App,1,4315.74
B02635,G0240,H019,03-04-2024,Deluxe,Mobile App,1,4858.17
B02636,G0095,H016,14-07-2025,Standard,Website,3,7561.11
B02637,G0265,H001,20-05-2024,Standard,Mobile App,1,2530.44
B02638,G0031,H021,29-09-2025,Deluxe,Website,3,13937.53
B02639,G0074,H007,16-03-2024,Deluxe,Travel Agent,2,11266.56
B02640,G0320,H015,14-10-2025,Deluxe,Mobile App,2,11899.22
B02641,G0271,H016,19-06-2025,Standard,Website,3,8576.13
B02642,G0007,H020,22-03-2024,Executive,Website,2,11968.21
B02643,G0098,H001,21-02-2026,Deluxe,Website,3,13010.82
B02644,G0081,H016,28-09-2025,Deluxe,Mobile App,2,8898.55
B02645,G0104,H021,31-07-2024,Deluxe,Walk-in,4,19371.85
B02646,G0098,H020,28-04-2024,Standard,Travel Agent,2,5303.73
B02647,G0023,H022,16-06-2025,Deluxe,Mobile App,2,10947.55
B02648,G0161,H002,28-05-2024,Standard,Mobile App,2,5072.93
B02649,G0270,H016,23-08-2025,Suite,Website,2,15900.31
B02650,G0228,H010,29-03-2026,Deluxe,Travel Agent,1,4981.85
B02651,G0254,H015,12-06-2026,Standard,Website,3,11524.7
B02652,G0029,H010,14-02-2025,Deluxe,Mobile App,7,38896.79
B02653,G0344,H014,01-04-2024,Suite,Mobile App,2,18986.02
B02654,G0310,H009,04-02-2024,Suite,Website,2,20160.32
B02655,G0294,H016,24-12-2025,Standard,Mobile App,2,5421.36
B02656,G0302,H020,12-03-2025,Standard,Mobile App,1,3137.91
B02657,G0339,H021,02-08-2025,Standard,Mobile App,2,6477.65
B02658,G0198,H023,20-02-2024,Standard,Mobile App,1,2777.6
B02659,G0074,H006,22-04-2024,Deluxe,Mobile App,4,19955.66
B02660,G0233,H003,28-08-2024,Suite,Mobile App,7,75340.65
B02661,G0273,H019,27-07-2025,Suite,Mobile App,2,17176.49
B02662,G0271,H014,04-11-2025,Standard,Phone,4,14784.27
B02663,G0188,H010,03-08-2026,Deluxe,Website,2,9101.68
B02664,G0025,H010,07-07-2026,Deluxe,Mobile App,7,36331.96
B02665,G0134,H020,10-02-2026,Standard,Travel Agent,5,13565.26
B02666,G0335,H010,06-04-2025,Standard,Walk-in,5,15957.47
B02667,G0217,H025,22-06-2025,Deluxe,Travel Agent,3,13924.27
B02668,G0196,H019,18-02-2024,Standard,Mobile App,3,10102.88
B02669,G0103,H019,22-03-2026,Deluxe,Mobile App,4,20430.54
B02670,G0132,H009,28-05-2026,Standard,Website,10,43770.16
B02671,G0321,H019,17-02-2026,Standard,Website,1,3684.31
B02672,G0251,H002,24-05-2026,Deluxe,Website,5,20725.68
B02673,G0287,H021,03-11-2025,Deluxe,Mobile App,2,10904.07
B02674,G0158,H025,15-05-2024,Standard,Website,1,3203.34
B02675,G0239,H010,19-03-2025,Standard,Website,4,12632.67
B02676,G0098,H001,25-02-2024,Standard,Travel Agent,2,5230.9
B02677,G0265,H007,27-04-2024,Deluxe,Mobile App,5,27656.46
B02678,G0148,H023,25-06-2025,Deluxe,Website,3,13318.21
B02679,G0154,H016,09-05-2026,Executive,Mobile App,2,13218.49
B02680,G0242,H019,02-08-2026,Deluxe,Phone,2,9814.11
B02681,G0339,H007,01-11-2024,Standard,Website,2,6087.03
B02682,G0024,H018,16-08-2024,Deluxe,Website,1,4714.76
B02683,G0302,H014,14-07-2024,Standard,Travel Agent,1,3682.29
B02684,G0115,H010,12-06-2025,Deluxe,Website,2,10546.43
B02685,G0154,H010,20-01-2024,Standard,Mobile App,3,10170.79
B02686,G0009,H018,30-01-2026,Suite,Website,4,34414.32
B02687,G0116,H011,28-10-2025,Deluxe,Walk-in,3,12223.83
B02688,G0180,H002,23-04-2026,Standard,Walk-in,1,2983.86
B02689,G0019,H015,13-05-2026,Suite,Website,2,23427.09
B02690,G0179,H007,09-07-2026,Suite,Website,2,19443.18
B02691,G0338,H002,03-06-2026,Standard,Walk-in,3,8148.69
B02692,G0037,H011,27-12-2025,Standard,Travel Agent,4,12190.9
B02693,G0280,H006,15-02-2026,Standard,Website,14,48841.81
B02694,G0143,H001,19-06-2025,Standard,Website,2,6428.11
B02695,G0243,H007,08-08-2024,Suite,Website,1,8526.18
B02696,G0101,H015,24-04-2025,Standard,Travel Agent,4,15337.77
B02697,G0061,H012,12-04-2025,Executive,Website,5,28064.96
B02698,G0061,H020,04-05-2025,Deluxe,Travel Agent,2,9447.15
B02699,G0026,H006,02-07-2024,Standard,Mobile App,1,3751.33
B02700,G0071,H008,16-06-2025,Deluxe,Mobile App,2,10129.16
B02701,G0251,H001,28-08-2025,Standard,Travel Agent,10,26122.67
B02702,G0321,H018,10-05-2024,Standard,Website,10,29270.69
B02703,G0297,H025,29-01-2026,Standard,Mobile App,1,3108.57
B02704,G0259,H005,27-03-2026,Standard,Walk-in,1,3646.23
B02705,G0040,H014,09-01-2026,Executive,Website,5,35953.74
B02706,G0114,H004,05-03-2026,Suite,Mobile App,3,23035.46
B02707,G0117,H009,24-04-2026,Standard,Mobile App,5,21590
B02708,G0100,H009,06-07-2024,Standard,Mobile App,3,11814.77
B02709,G0188,H015,31-07-2026,Standard,Travel Agent,3,11251.15
B02710,G0194,H006,24-10-2024,Standard,Mobile App,5,17283.77
B02711,G0129,H011,05-12-2025,Standard,Travel Agent,2,5396.61
B02712,G0127,H024,03-06-2025,Deluxe,Phone,3,13315.68
B02713,G0305,H019,07-04-2025,Suite,Website,1,8252.6
B02714,G0287,H002,24-07-2025,Standard,Mobile App,3,8054.98
B02715,G0117,H023,20-12-2024,Deluxe,Walk-in,4,15329.99
B02716,G0328,H003,27-07-2026,Deluxe,Website,5,27784.23
B02717,G0344,H021,06-02-2024,Executive,Mobile App,2,14824.66
B02718,G0122,H020,26-09-2025,Standard,Mobile App,3,9103.96
B02719,G0127,H025,07-07-2026,Standard,Website,1,3721.39
B02720,G0182,H024,01-02-2025,Standard,Website,2,5268.97
B02721,G0341,H010,04-01-2025,Standard,Website,1,3534.56
B02722,G0320,H009,07-03-2026,Deluxe,Mobile App,5,27077.43
B02723,G0036,H024,31-03-2025,Deluxe,Travel Agent,5,19962.37
B02724,G0136,H010,23-10-2024,Standard,Walk-in,5,16126.55
B02725,G0200,H017,10-05-2026,Deluxe,Mobile App,7,36102.99
B02726,G0180,H001,23-12-2025,Suite,Website,2,16061.69
B02727,G0073,H017,23-02-2026,Deluxe,Website,4,22352.32
B02728,G0316,H022,17-03-2026,Standard,Website,4,14400.56
B02729,G0256,H021,22-07-2026,Deluxe,Website,5,26893
B02730,G0310,H008,28-02-2025,Standard,Mobile App,3,9711.05
B02731,G0316,H006,23-06-2024,Executive,Mobile App,1,6514.58
B02732,G0276,H012,26-04-2026,Deluxe,Website,3,11427.5
B02733,G0152,H019,12-01-2025,Deluxe,Website,3,13816.18
B02734,G0231,H025,26-11-2024,Standard,Website,3,9703.36
B02735,G0061,H023,11-11-2025,Deluxe,Website,2,8963.59
B02736,G0255,H005,11-04-2026,Deluxe,Website,3,14483.88
B02737,G0068,H006,21-02-2026,Standard,Mobile App,2,6375.41
B02738,G0263,H001,15-07-2025,Deluxe,Mobile App,1,3995
B02739,G0090,H008,19-04-2024,Deluxe,Travel Agent,1,4798.17
B02740,G0044,H008,06-08-2026,Deluxe,Website,5,22820.57
B02741,G0063,H005,20-05-2026,Standard,Walk-in,4,13123.86
B02742,G0001,H017,30-10-2024,Deluxe,Walk-in,4,23638.12
B02743,G0265,H014,09-06-2026,Deluxe,Mobile App,14,67613.91
B02744,G0270,H004,08-09-2024,Suite,Website,2,15586.02
B02745,G0188,H013,29-02-2024,Standard,Website,1,3105.77
B02746,G0061,H002,01-01-2024,Suite,Website,7,59266.81
B02747,G0029,H015,24-05-2025,Deluxe,Mobile App,5,29422.38
B02748,G0009,H021,22-01-2026,Standard,Phone,2,6460.63
B02749,G0063,H004,02-02-2026,Deluxe,Travel Agent,1,4471.43
B02750,G0321,H020,24-04-2024,Standard,Phone,5,13226.66
B02751,G0094,H006,16-07-2024,Standard,Travel Agent,1,3108.32
B02752,G0127,H018,16-09-2024,Standard,Phone,2,5719.84
B02753,G0037,H019,26-02-2026,Suite,Travel Agent,1,9007.22
B02754,G0086,H005,24-03-2026,Suite,Mobile App,3,30378.27
B02755,G0188,H019,11-10-2024,Deluxe,Website,1,5325.6
B02756,G0230,H024,23-04-2024,Deluxe,Website,5,21116.8
B02757,G0096,H024,22-01-2024,Deluxe,Website,1,3785.65
B02758,G0020,H024,20-07-2024,Standard,Website,3,7955.96
B02759,G0136,H001,08-04-2024,Standard,Website,5,13545.53
B02760,G0092,H017,26-06-2026,Suite,Mobile App,1,10085.96
B02761,G0085,H006,06-12-2025,Executive,Walk-in,3,22620.52
B02762,G0346,H025,01-08-2025,Deluxe,Website,2,10649.22
B02763,G0233,H015,16-06-2024,Suite,Phone,5,48160.71
B02764,G0201,H007,23-07-2025,Suite,Mobile App,7,66180.8
B02765,G0146,H007,22-06-2026,Standard,Mobile App,7,21296.85
B02766,G0148,H021,10-12-2024,Standard,Mobile App,3,10931.26
B02767,G0197,H025,27-04-2026,Standard,Mobile App,1,3332.13
B02768,G0264,H025,08-11-2024,Standard,Phone,1,3521.92
B02769,G0265,H006,21-03-2026,Standard,Website,3,9166.49
B02770,G0066,H017,24-01-2026,Deluxe,Website,7,40594.62
B02771,G0180,H024,11-05-2026,Suite,Mobile App,2,17017.11
B02772,G0145,H023,23-01-2026,Standard,Phone,3,8369.85
B02773,G0319,H002,18-03-2026,Standard,Mobile App,2,5854.8
B02774,G0239,H021,07-01-2024,Suite,Mobile App,1,9412.39
B02775,G0191,H008,29-09-2024,Suite,Mobile App,2,17897.33
B02776,G0042,H004,23-02-2025,Deluxe,Mobile App,1,4798.43
B02777,G0227,H019,05-03-2025,Suite,Mobile App,3,25879.01
B02778,G0044,H006,01-08-2026,Deluxe,Website,4,21468.82
B02779,G0123,H013,19-12-2025,Standard,Travel Agent,5,14468.53
B02780,G0056,H006,21-02-2026,Deluxe,Mobile App,5,23159.18
B02781,G0261,H007,03-04-2025,Standard,Mobile App,3,11280.91
B02782,G0078,H011,17-12-2024,Standard,Website,2,5931.05
B02783,G0136,H015,21-02-2026,Deluxe,Walk-in,3,18026.34
B02784,G0321,H009,31-03-2025,Deluxe,Website,3,17234.75
B02785,G0077,H003,07-11-2024,Suite,Mobile App,2,18470.13
B02786,G0183,H018,31-12-2025,Suite,Mobile App,4,30735.23
B02787,G0146,H012,26-07-2025,Deluxe,Walk-in,2,8139.18
B02788,G0009,H007,26-05-2026,Suite,Walk-in,5,41070.02
B02789,G0288,H008,30-07-2025,Standard,Mobile App,7,22800.52
B02790,G0025,H024,12-02-2025,Deluxe,Walk-in,1,4179.86
B02791,G0171,H019,06-03-2026,Deluxe,Website,2,10884.21
B02792,G0203,H022,19-06-2024,Deluxe,Walk-in,5,28036.4
B02793,G0238,H004,24-06-2024,Suite,Phone,1,7011.64
B02794,G0260,H002,14-04-2025,Standard,Website,3,7688.53
B02795,G0101,H018,10-05-2026,Standard,Mobile App,2,5768.12
B02796,G0004,H001,01-01-2026,Deluxe,Mobile App,3,14096.04
B02797,G0268,H002,03-04-2026,Standard,Website,5,14528.73
B02798,G0194,H020,15-05-2026,Deluxe,Website,5,24122.93
B02799,G0309,H012,20-07-2025,Standard,Walk-in,1,3167.82
B02800,G0302,H012,02-04-2025,Executive,Website,1,6419.49
